True Amplitude,Delta,Theta,Low Alpha,High Alpha,Low Beta,High Beta,Low Gamma,Mid Gamma
305100,2.9820334130684706e-07,1.482706294268015e-07,3.242025073527123e-12,5.642131721021093e-91,1.0646023189974428e-07,0.0,0.0,0.0
305200,2.981988410340386e-07,1.4809035898742643e-07,3.119862171266496e-12,3.6178740273482495e-91,1.0456498837693999e-07,0.0,0.0,0.0
305300,2.981949845828632e-07,1.4791064151908437e-07,3.0020770913268622e-12,2.3186794944261702e-91,1.0265458764082144e-07,0.0,0.0,0.0
305400,2.9819177084210355e-07,1.4773147470508784e-07,2.8885219085361794e-12,1.485268813757759e-91,1.0073110907581608e-07,0.0,0.0,0.0
305500,2.9818919870245925e-07,1.4755285626042587e-07,2.7790533530440104e-12,9.509254346541111e-92,9.87966120995161e-08,0.0,0.0,0.0
305600,2.9818726705654833e-07,1.4737478393137992e-07,2.6735326764408115e-12,6.085060853899188e-92,9.685313265210781e-08,0.0,0.0,0.0
305700,2.981859747989088e-07,1.4719725549515356e-07,2.5718255212818185e-12,3.891889026888252e-92,9.49026798077451e-08,0.0,0.0,0.0
305800,2.98185320826e-07,1.4702026875951596e-07,2.4738017939428016e-12,2.4879006376484423e-92,9.29472325150897e-08,0.0,0.0,0.0
305900,2.981853040362047e-07,1.4684382156245992e-07,2.379335540738469e-12,1.589581043734679e-92,9.098873647370376e-08,0.0,0.0,0.0
306000,2.9818592332982995e-07,1.466679117718733e-07,2.2883048272336197e-12,1.0151012888350122e-92,8.902910115238608e-08,0.0,0.0,0.0
306100,2.981871776091087e-07,1.4649253728522458e-07,2.200591620678423e-12,6.479077038141904e-93,8.707019695495721e-08,0.0,0.0,0.0
306200,2.981890657782015e-07,1.4631769602926275e-07,2.1160816755013257e-12,4.133271838737175e-93,8.511385253839923e-08,0.0,0.0,0.0
306300,2.9819158674319733e-07,1.461433859597303e-07,2.0346644217921224e-12,2.6354322420896633e-93,8.316185228763043e-08,0.0,0.0,0.0
306400,2.981947394121155e-07,1.459696050610903e-07,1.9562328567107395e-12,1.6795262697594907e-93,8.121593395062396e-08,0.0,0.0,0.0
306500,2.981985226949065e-07,1.4579635134626767e-07,1.8806834387569813e-12,1.0697906748442854e-93,7.92777864369285e-08,0.0,0.0,0.0
306600,2.982029355034536e-07,1.4562362285640392e-07,1.8079159848375513e-12,6.810639223882252e-94,7.73490477820661e-08,0.0,0.0,0.0
306700,2.982079767515736e-07,1.4545141766062508e-07,1.7378335700687938e-12,4.333651694354122e-94,7.543130327967062e-08,0.0,0.0,0.0
306800,2.9821364535501857e-07,1.452797338558243e-07,1.670342430252819e-12,2.7561140912999693e-94,7.35260837826344e-08,0.0,0.0,0.0
306900,2.9821994023147666e-07,1.451085695664576e-07,1.6053518669674303e-12,1.751932787216661e-94,7.163486417394501e-08,0.0,0.0,0.0
307000,2.982268603005733e-07,1.4493792294435288e-07,1.5427741552101098e-12,1.1130501946793257e-94,6.975906200732407e-08,0.0,0.0,0.0
307100,2.982344044838722e-07,1.4476779216853343e-07,1.4825244535374332e-12,7.067879228444562e-95,6.79000363171961e-08,0.0,0.0,0.0
307200,2.9824257170487664e-07,1.4459817544505428e-07,1.4245207166431747e-12,4.485806650538613e-95,6.605908659701143e-08,0.0,0.0,0.0
307300,2.982513608890301e-07,1.444290710068522e-07,1.368683610317833e-12,2.8455684797287274e-95,6.423745194437674e-08,0.0,0.0,0.0
307400,2.982607709637176e-07,1.4426047711360973e-07,1.3149364287348225e-12,1.8041581026738938e-95,6.243631037096573e-08,0.0,0.0,0.0
307500,2.982708008582665e-07,1.440923920516323e-07,1.2632050140085018e-12,1.1432921070488434e-95,6.065677827468451e-08,0.0,0.0,0.0
307600,2.982814495039472e-07,1.439248141337385e-07,1.2134176779703886e-12,7.241305630214608e-96,5.889991007110699e-08,0.0,0.0,0.0
307700,2.982927158339744e-07,1.4375774169916487e-07,1.1655051261114294e-12,4.584095019148007e-96,5.716669798075021e-08,0.0,0.0,0.0
307800,2.9830459878350767e-07,1.4359117311348312e-07,1.11940038363817e-12,2.9004635016187692e-96,5.545807196835601e-08,0.0,0.0,0.0
307900,2.9831709728965217e-07,1.43425106768531e-07,1.075038723592586e-12,1.8342488653151057e-96,5.3774899829930466e-08,0.0,0.0,0.0
308000,2.983302102914598e-07,1.432595410823573e-07,1.0323575969856762e-12,1.159380986713144e-96,5.211798742297218e-08,0.0,0.0,0.0
308100,2.9834393672992947e-07,1.4309447449917938e-07,9.912965648957918e-13,7.324384741055637e-97,5.0488079034945863e-08,0.0,0.0,0.0
308200,2.9835827554800816e-07,1.4292990548935414e-07,9.517972324842939e-13,4.624802435150511e-97,4.888585788477743e-08,0.0,0.0,0.0
308300,2.9837322569059125e-07,1.4276583254936344e-07,9.138031848809984e-13,2.9187189742726217e-97,4.731194675186149e-08,0.0,0.0,0.0
308400,2.9838878610452355e-07,1.4260225420181144e-07,8.772599248938053e-13,1.8410621025488028e-97,4.576690872682585e-08,0.0,0.0,0.0
308500,2.9840495573859944e-07,1.4243916899543619e-07,8.421148124971007e-13,1.1607044668468096e-97,4.4251248078080486e-08,0.0,0.0,0.0
308600,2.984217335435639e-07,1.4227657550513447e-07,8.083170060545427e-13,7.313949102211904e-98,4.276541122799386e-08,0.0,0.0,0.0
308700,2.984391184721125e-07,1.4211447233199993e-07,7.758174052331565e-13,4.60637480646881e-98,4.1309787832361654e-08,0.0,0.0,0.0
308800,2.984571094788925e-07,1.4195285810337414e-07,7.44568595565756e-13,2.899637257028336e-98,3.988471195673589e-08,0.0,0.0,0.0
308900,2.9847570552050264e-07,1.417917314729122e-07,7.145247946203678e-13,1.8243372712803448e-98,3.849046334304534e-08,0.0,0.0,0.0
309000,2.9849490555549424e-07,1.416310911206598e-07,6.856417997356284e-13,1.1472119203568739e-98,3.712726875988564e-08,0.0,0.0,0.0
309100,2.9851470854437105e-07,1.4147093575314584e-07,6.578769372820821e-13,7.21039790070213e-99,3.579530342980268e-08,0.0,0.0,0.0
309200,2.9853511344958977e-07,1.4131126410348664e-07,6.311890134104456e-13,4.5295167789703135e-99,3.4494692526874484e-08,0.0,0.0,0.0
309300,2.985561192355608e-07,1.4115207493150428e-07,6.055382662481601e-13,2.8439474969568284e-99,3.322551273790066e-08,0.0,0.0,0.0
309400,2.985777248686474e-07,1.4099336702385825e-07,5.808863195069417e-13,1.784712792949111e-99,3.198779388054512e-08,0.0,0.0,0.0
309500,2.9859992931716746e-07,1.4083513919419057e-07,5.571961374644514e-13,1.1194176738960297e-99,3.078152057181426e-08,0.0,0.0,0.0
309600,2.9862273155139237e-07,1.4067739028328368e-07,5.344319812840112e-13,7.017671627782671e-100,2.960663394035846e-08,0.0,0.0,0.0
309700,2.986461305435482e-07,1.405201191592329e-07,5.125593666374206e-13,4.3971470195447516e-100,2.8463033376154566e-08,0.0,0.0,0.0
309800,2.986701252678152e-07,1.4036332471763107e-07,4.915450225961268e-13,2.7537593893197224e-100,2.735057831126246e-08,0.0,0.0,0.0
309900,2.98694714700328e-07,1.4020700588176696e-07,4.713568517573153e-13,1.7236856094227127e-100,2.6269090025482e-08,0.0,0.0,0.0
310000,2.9871989781917617e-07,1.40051161602838e-07,4.5196389157186634e-13,1.0783684701228737e-100,2.5218353470891623e-08,0.0,0.0,0.0
310100,2.9874567360440377e-07,1.39895790860175e-07,4.333362768418924e-13,6.743003222228456e-101,2.4198119109422543e-08,0.0,0.0,0.0
310200,2.9877204103800966e-07,1.3974089266148158e-07,4.154452033565661e-13,4.2142142732517935e-101,2.3208104757813827e-08,0.0,0.0,0.0
310300,2.9879899910394727e-07,1.3958646604308612e-07,3.9826289263521157e-13,2.6324305406578027e-101,2.2247997434480512e-08,0.0,0.0,0.0
310400,2.9882654678812467e-07,1.3943251007020834e-07,3.81762557747765e-13,1.6435173315713452e-101,2.1317455203063415e-08,0.0,0.0,0.0
310500,2.9885468307840465e-07,1.3927902383723785e-07,3.659183701831316e-13,1.0255780478217994e-101,2.0416109007630537e-08,0.0,0.0,0.0
310600,2.988834069646042e-07,1.3912600646802818e-07,3.507054277366401e-13,6.396467608087836e-102,1.9543564494747213e-08,0.0,0.0,0.0
310700,2.9891271743849485e-07,1.389734571162025e-07,3.3609972338870795e-13,3.987390355569502e-102,1.8699403817869507e-08,0.0,0.0,0.0
310800,2.989426134938021e-07,1.388213749654741e-07,3.220781151471132e-13,2.4843590595080565e-102,1.7883187419764987e-08,0.0,0.0,0.0
310900,2.9897309412620556e-07,1.386697592299804e-07,3.0861829682626796e-13,1.5470951831835266e-102,1.7094455788918417e-08,0.0,0.0,0.0
311000,2.990041583333383e-07,1.385186091546301e-07,2.9569876973728943e-13,9.629345395314348e-103,1.6332731186141907e-08,0.0,0.0,0.0
311100,2.990358051147869e-07,1.3836792401546444e-07,2.8329881526332435e-13,5.990368733964643e-103,1.5597519337859897e-08,0.0,0.0,0.0
311200,2.990680334720913e-07,1.382177031200321e-07,2.7139846829530523e-13,3.724666627859141e-103,1.4888311092820182e-08,0.0,0.0,0.0
311300,2.9910084240874375e-07,1.380679458077777e-07,2.5997849150379767e-13,2.3147192324710423e-103,1.4204584039227573e-08,0.0,0.0,0.0
311400,2.991342309301893e-07,1.3791865145044422e-07,2.490203504231714e-13,1.437759655915274e-103,1.3545804079571193e-08,0.0,0.0,0.0
311500,2.99168198043825e-07,1.3776981945248897e-07,2.385061893250739e-13,8.925885806279381e-104,1.2911426960673294e-08,0.0,0.0,0.0
311600,2.992027427589991e-07,1.3762144925151418e-07,2.2841880785850427e-13,5.5385160718822206e-104,1.2300899756747157e-08,0.0,0.0,0.0
311700,2.9923786408701157e-07,1.3747354031871005e-07,2.1874163843457646e-13,3.4348879525451157e-104,1.1713662303508506e-08,0.0,0.0,0.0
311800,2.9927356104111244e-07,1.3732609215931325e-07,2.09458724334462e-13,2.129162407945165e-104,1.1149148581627689e-08,0.0,0.0,0.0
311900,2.993098326365022e-07,1.371791043130782e-07,2.0055469851954055e-13,1.3191131971209837e-104,1.0606788048068467e-08,0.0,0.0,0.0
312000,2.9934667789033095e-07,1.3703257635476297e-07,1.9201476312344195e-13,8.168313569687254e-105,1.0086006914084349e-08,0.0,0.0,0.0
312100,2.9938409582169724e-07,1.3688650789462922e-07,1.8382466960597783e-13,5.055449749536925e-105,9.58622936888385e-09,0.0,0.0,0.0
312200,2.994220854516487e-07,1.367408985789553e-07,1.7597069954966012e-13,3.127261908973241e-105,9.10687874819781e-09,0.0,0.0,0.0
312300,2.9946064580318017e-07,1.3659574809056484e-07,1.6843964607987618e-13,1.933507106727582e-105,8.647378647198786e-09,0.0,0.0,0.0
312400,2.994997759012335e-07,1.3645105614936838e-07,1.6121879589027804e-13,1.1948251371588458e-105,8.207153977430115e-09,0.0,0.0,0.0
312500,2.995394747726973e-07,1.3630682251291945e-07,1.5429591185553007e-13,7.379721790524843e-106,7.785631967603246e-09,0.0,0.0,0.0
312600,2.995797414464051e-07,1.3616304697698504e-07,1.476592162138479e-13,4.555674524914461e-106,7.382243108305171e-09,0.0,0.0,0.0
312700,2.9962057495313573e-07,1.3601972937613045e-07,1.4129737430239348e-13,2.810880926714737e-106,6.99642204084784e-09,0.0,0.0,0.0
312800,2.996619743256119e-07,1.358768695843174e-07,1.351994788289199e-13,1.7334418161235749e-106,6.627608390650867e-09,0.0,0.0,0.0
312900,2.9970393859849925e-07,1.3573446751551795e-07,1.2935503466351014e-13,1.0684474078345606e-106,6.275247545714583e-09,0.0,0.0,0.0
313000,2.9974646680840603e-07,1.3559252312434177e-07,1.2375394413476882e-13,6.582245725176549e-107,5.938791380887772e-09,0.0,0.0,0.0
313100,2.9978955799388177e-07,1.3545103640667787e-07,1.1838649281509884e-13,4.052957904594894e-107,5.617698928773392e-09,0.0,0.0,0.0
313200,2.9983321119541644e-07,1.353100074003511e-07,1.1324333578024934e-13,2.4942912055524292e-107,5.3114369982438855e-09,0.0,0.0,0.0
313300,2.998774254554395e-07,1.3516943618579308e-07,1.0831548432862518e-13,1.53426111574712e-107,5.019480741657031e-09,0.0,0.0,0.0
313400,2.9992219981831915e-07,1.350293228867272e-07,1.0359429314625424e-13,9.432535794600173e-108,4.741314171966688e-09,0.0,0.0,0.0
313500,2.9996753333036096e-07,1.3488966767086846e-07,9.907144790375256e-14,5.796084468339292e-108,4.476430631027131e-09,0.0,0.0,0.0
313600,3.00013425039807e-07,1.3475047075063837e-07,9.473895327190067e-14,3.5597378021078235e-108,4.224333210469946e-09,0.0,0.0,0.0
313700,3.0005987399683487e-07,1.3461173238389322e-07,9.058912134290724e-14,2.1851355147621494e-108,3.9845351266139825e-09,0.0,0.0,0.0
313800,3.001068792535563e-07,1.344734528746682e-07,8.661456044473419e-14,1.340651199999882e-108,3.756560050935189e-09,0.0,0.0,0.0
313900,3.0015443986401633e-07,1.343356325739357e-07,8.280816433620564e-14,8.221106748326666e-109,3.539942397681488e-09,0.0,0.0,0.0
314000,3.0020255488419197e-07,1.341982718803779e-07,7.916310177102117e-14,5.038738664007441e-109,3.3342275702668626e-09,0.0,0.0,0.0
314100,3.0025122337199114e-07,1.3406137124117494e-07,7.567280641903778e-14,3.086671708311755e-109,3.1389721681200636e-09,0.0,0.0,0.0
314200,3.0030044438725116e-07,1.3392493115280733e-07,7.233096713360106e-14,1.8898881811749236e-109,2.9537441556922122e-09,0.0,0.0,0.0
314300,3.003502169917381e-07,1.3378895216187289e-07,6.913151855396107e-14,1.1565351520128914e-109,2.778122995355963e-09,0.0,0.0,0.0
314400,3.004005402491447e-07,1.3365343486591932e-07,6.606863203212834e-14,7.073895277175981e-110,2.6116997459400238e-09,0.0,0.0,0.0
314500,3.004514132250897e-07,1.335183799142908e-07,6.313670687387036e-14,4.324495758906957e-110,2.454077128654172e-09,0.0,0.0,0.0
314600,3.005028349871162e-07,1.3338378800898977e-07,6.033036188377374e-14,2.642344174980982e-110,2.304869562160406e-09,0.0,0.0,0.0
314700,3.005548046046905e-07,1.3324965990555372e-07,5.764442720465431e-14,1.613690921931955e-110,2.1637031685410165e-09,0.0,0.0,0.0
314800,3.0060732114920026e-07,1.3311599641394667e-07,5.5073936441835216e-14,9.84982210203128e-111,2.030215751902984e-09,0.0,0.0,0.0
314900,3.0066038369395393e-07,1.3298279839946558e-07,5.2614119063088267e-14,6.009155994814781e-111,1.9040567513417704e-09,0.0,0.0,0.0
315000,3.007139913141784e-07,1.32850066783662e-07,5.026039306534096e-14,3.6641701315270686e-111,1.784887169963441e-09,0.0,0.0,0.0
315100,3.0076814308701786e-07,1.327178025452779e-07,4.8008357899450446e-14,2.233134303039625e-111,1.67237948163993e-09,0.0,0.0,0.0
315200,3.008228380915325e-07,1.3258600672119735e-07,4.585378764466032e-14,1.3602887798380677e-111,1.566217517137433e-09,0.0,0.0,0.0
315300,3.0087807540869677e-07,1.3245468040741288e-07,4.379262442456422e-14,8.281794490567804e-112,1.4660963312240645e-09,0.0,0.0,0.0
315400,3.009338541213979e-07,1.3232382476000596e-07,4.182097205664805e-14,5.039585800395948e-112,1.3717220523227508e-09,0.0,0.0,0.0
315500,3.009901733144341e-07,1.3219344099614413e-07,3.993508992774318e-14,3.0650834156496135e-112,1.2828117162327515e-09,0.0,0.0,0.0
315600,3.010470320745131e-07,1.3206353039509132e-07,3.8131387087910016e-14,1.8632314812642273e-112,1.1990930853974196e-09,0.0,0.0,0.0
315700,3.011044294902508e-07,1.3193409429923426e-07,3.640641655553531e-14,1.1320572468378567e-112,1.1203044551480834e-09,0.0,0.0,0.0
315800,3.011623646521691e-07,1.3180513411512352e-07,3.475686982662088e-14,6.874593537169273e-113,1.046194448302409e-09,0.0,0.0,0.0
315900,3.0122083665269427e-07,1.3167665131452938e-07,3.317957158144936e-14,4.1725612665975823e-113,9.765217994453719e-10,0.0,0.0,0.0
316000,3.012798445861556e-07,1.3154864743551266e-07,3.167147458204701e-14,2.5312525586845273e-113,9.11055130165401e-10,0.0,0.0,0.0
316100,3.013393875487832e-07,1.3142112408351064e-07,3.0229654754024215e-14,1.5347770534709853e-113,8.495727164646139e-10,0.0,0.0,0.0
316200,3.013994646387066e-07,1.3129408293243763e-07,2.885130644660852e-14,9.301054214115898e-114,7.918622495060211e-10,0.0,0.0,0.0
316300,3.0146007495595265e-07,1.3116752572580045e-07,2.7533737864849784e-14,5.63373110791412e-114,7.377205908043666e-10,0.0,0.0,0.0
316400,3.0152121760244375e-07,1.310414542778288e-07,2.627436666816489e-14,3.410649683243156e-114,6.869535229107434e-10,0.0,0.0,0.0
316500,3.0158289168199613e-07,1.309158704746206e-07,2.5070715729589956e-14,2.0637409137367267e-114,6.393754965847342e-10,0.0,0.0,0.0
316600,3.016450963003177e-07,1.3079077627530122e-07,2.3920409050249e-14,1.248102619474835e-114,5.948093753907558e-10,0.0,0.0,0.0
316700,3.017078305650066e-07,1.30666173713199e-07,2.2821167823753516e-14,7.544361249595008e-115,5.530861786004553e-10,0.0,0.0,0.0
316800,3.017710935855484e-07,1.3054206489703367e-07,2.1770806645388723e-14,4.557972675382855e-115,5.140448232264729e-10,0.0,0.0,0.0
316900,3.018348844733153e-07,1.304184520121207e-07,2.076722986110925e-14,2.752314254609397e-115,4.775318659590156e-10,0.0,0.0,0.0
317000,3.0189920234156295e-07,1.3029533732158945e-07,1.980842805153614e-14,1.6611214337557607e-115,4.434012457228432e-10,0.0,0.0,0.0
317100,3.0196404630542933e-07,1.3017272316761618e-07,1.8892474646276305e-14,1.002032494283089e-115,4.115140275198204e-10,0.0,0.0,0.0
317200,3.020294154819322e-07,1.3005061197267133e-07,1.8017522664057244e-14,6.041423616302408e-116,3.817381481710886e-10,0.0,0.0,0.0
317300,3.020953089899671e-07,1.299290062407811e-07,1.7181801574298366e-14,3.6406072797298776e-116,3.5394816452268e-10,0.0,0.0,0.0
317400,3.021617259503055e-07,1.298079085588034e-07,1.6383614275881166e-14,2.1927314109626933e-116,3.280250046307445e-10,0.0,0.0,0.0
317500,3.0222866548559234e-07,1.2968732159771803e-07,1.5621334189028595e-14,1.3200005228641996e-116,3.0385572239509033e-10,0.0,0.0,0.0
317600,3.022961267203441e-07,1.2956724811393065e-07,1.489340245631653e-14,7.942181892068567e-117,2.8133325606508745e-10,0.0,0.0,0.0
317700,3.023641087809465e-07,1.2944769095059138e-07,1.419832524898727e-14,4.776201222420216e-117,2.60356190998446e-10,0.0,0.0,0.0
317800,3.0243261079565233e-07,1.293286530389261e-07,1.353467117484729e-14,2.8707968585752832e-117,2.408285270118314e-10,0.0,0.0,0.0
317900,3.0250163189457934e-07,1.2921013739958308e-07,1.2901068784153453e-14,1.724643634273046e-117,2.226594506224926e-10,0.0,0.0,0.0
318000,3.025711712097076e-07,1.2909214714399209e-07,1.2296204170018323e-14,1.0355554000821015e-117,2.0576311244223845e-10,0.0,0.0,0.0
318100,3.026412278748776e-07,1.2897468547573732e-07,1.171881865996445e-14,6.214760062582411e-118,1.9005840994881364e-10,0.0,0.0,0.0
318200,3.02711801025788e-07,1.2885775569194424e-07,1.1167706595382493e-14,3.727798723005602e-118,1.7546877582595642e-10,0.0,0.0,0.0
318300,3.0278288979999283e-07,1.2874136118467887e-07,1.064171319574573e-14,2.2348974746632743e-118,1.6192197203072314e-10,0.0,0.0,0.0
318400,3.0285449333689966e-07,1.2862550544236098e-07,1.0139732504538856e-14,1.3391826523212234e-118,1.493498897164809e-10,0.0,0.0,0.0
318500,3.0292661077776695e-07,1.285101920511897e-07,9.660705413965559e-15,8.02045645888325e-119,1.376883551113211e-10,0.0,0.0,0.0
318600,3.029992412657012e-07,1.2839542469658222e-07,9.20361776559116e-15,4.801041020482556e-119,1.268769414249121e-10,0.0,0.0,0.0
318700,3.030723839456559e-07,1.2828120716462497e-07,8.76749852417179e-15,2.8724257300705117e-119,1.1685878683185052e-10,0.0,0.0,0.0
318800,3.031460379644272e-07,1.281675433435378e-07,8.35141802202059e-15,1.717668141058331e-119,1.0758041855643377e-10,0.0,0.0,0.0
318900,3.032202024706529e-07,1.280544372251494e-07,7.954486271339955e-15,1.0266130327165945e-119,9.89915830621723e-11,0.0,0.0,0.0
319000,3.0329487661480946e-07,1.2794189290638613e-07,7.575851342045931e-15,6.1326947215302e-120,9.104508232978781e-11,0.0,0.0,0.0
319100,3.03370059549209e-07,1.2782991459077153e-07,7.214697802688165e-15,3.661617544715901e-120,8.36966161890452e-11,0.0,0.0,0.0
319200,3.034457504279976e-07,1.2771850658993845e-07,6.870245222150652e-15,2.1851017995521546e-120,7.690463065330078e-11,0.0,0.0,0.0
319300,3.035219484071521e-07,1.2760767332515214e-07,6.541746729902647e-15,1.3033091058662853e-120,7.063017219050607e-11,0.0,0.0,0.0
319400,3.035986526444777e-07,1.2749741932884474e-07,6.228487632637311e-15,7.769628342483854e-121,6.483674785078048e-11,0.0,0.0,0.0
319500,3.036758622996053e-07,1.2738774924616082e-07,5.929784085217618e-15,4.629457707060363e-121,5.949019115840953e-11,0.0,0.0,0.0
319600,3.037535765339888e-07,1.2727866783651372e-07,5.644981813915917e-15,2.7570018490212207e-121,5.455853366523691e-11,0.0,0.0,0.0
319700,3.038317945109027e-07,1.2717017997515243e-07,5.373454890002705e-15,1.6410471316298243e-121,5.001188205269369e-11,0.0,0.0,0.0
319800,3.0391051539543875e-07,1.2706229065473836e-07,5.114604551812881e-15,9.762973531673448e-122,4.5822300661382165e-11,0.0,0.0,0.0
319900,3.039897383545041e-07,1.2695500498693275e-07,4.867858073474675e-15,5.805240680798109e-122,4.196369931969968e-11,0.0,0.0,0.0
320000,3.0406946255681797e-07,1.2684832820399338e-07,4.632667678557552e-15,3.4501295954082446e-122,3.841172633682659e-11,0.0,0.0,0.0
320100,3.041496871729086e-07,1.2674226566038052e-07,4.408509496951089e-15,2.0494043216382153e-122,3.514366652015343e-11,0.0,0.0,0.0
